Event_ID,Timestamp,Building_ID,Zone,Person_ID,Person_Type,Badge_ID,Access_Type,Authorization_Status,Risk_Level,Event_Type,Access_Duration_Min,Security_Alert,CCTV_Status,Incident_Detected,Hour,Day,Day_of_Week,Month,Date,Working_Hours,Unauthorized_Access,Security_Alert_Flag,Incident_Flag,CCTV_Issue_Flag,High_Risk_Flag,Security_Event_Score,Security_Status
SEC_0415,2026-01-09 23:00:00,BLDG_A,Common Area,P1014,Employee,BADGE_10239,Exit,Authorized,Low,Normal Access,73,No,Normal,No,23,9,Friday,1,2026-01-09,No,0,0,0,0,0,0,Normal
SEC_0416,2026-01-09 23:30:00,BLDG_C,Server Room,P1058,Employee,BADGE_10305,Entry,Authorized,Low,Normal Access,152,No,Normal,No,23,9,Friday,1,2026-01-09,No,0,0,0,0,0,0,Normal
SEC_0417,2026-01-10 00:00:00,BLDG_B,Office Floor,P1273,Employee,BADGE_10249,Entry,Authorized,Medium,Normal Access,15,No,Normal,No,0,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0418,2026-01-10 00:30:00,BLDG_C,Office Floor,P1100,Employee,BADGE_10163,Entry,Authorized,Low,Normal Access,161,No,Normal,No,0,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0419,2026-01-10 01:00:00,BLDG_C,Office Floor,P1128,Employee,BADGE_10398,Entry,Authorized,High,Suspicious Activity,166,Yes,Suspicious,Yes,1,10,Saturday,1,2026-01-10,No,0,1,1,0,1,3,Warning
SEC_0420,2026-01-10 01:30:00,BLDG_A,Meeting Room,P1284,Employee,BADGE_10352,Entry,Authorized,Low,Normal Access,32,No,Normal,No,1,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0421,2026-01-10 02:00:00,BLDG_A,Meeting Room,P1103,Contractor,BADGE_10490,Entry,Authorized,Low,Normal Access,126,No,Normal,No,2,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0422,2026-01-10 02:30:00,BLDG_B,Meeting Room,P1171,Visitor,BADGE_10382,Entry,Authorized,Low,Normal Access,174,No,Normal,No,2,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0423,2026-01-10 03:00:00,BLDG_B,Office Floor,P1106,Contractor,BADGE_10146,Entry,Authorized,Low,Normal Access,16,No,Normal,No,3,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0424,2026-01-10 03:30:00,BLDG_B,Common Area,P1139,Employee,BADGE_10299,Exit,Authorized,Low,Normal Access,146,No,Normal,No,3,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0425,2026-01-10 04:00:00,BLDG_B,Meeting Room,P1193,Employee,BADGE_10468,Entry,Authorized,Low,Normal Access,151,No,Normal,No,4,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0426,2026-01-10 04:30:00,BLDG_C,Office Floor,P1113,Contractor,BADGE_10251,Entry,Authorized,Low,Normal Access,74,No,Normal,No,4,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0427,2026-01-10 05:00:00,BLDG_A,Common Area,P1237,Employee,BADGE_10248,Entry,Authorized,Low,Normal Access,113,No,Normal,No,5,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0428,2026-01-10 05:30:00,BLDG_B,Parking Area,P1116,Visitor,BADGE_10048,Exit,Authorized,Low,Normal Access,11,No,Normal,No,5,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0429,2026-01-10 06:00:00,BLDG_A,Office Floor,P1121,Visitor,BADGE_10298,Exit,Authorized,Low,Normal Access,55,No,Normal,No,6,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0430,2026-01-10 06:30:00,BLDG_A,Meeting Room,P1239,Employee,BADGE_10304,Exit,Authorized,Low,Normal Access,43,No,Normal,No,6,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0431,2026-01-10 07:00:00,BLDG_B,Meeting Room,P1263,Contractor,BADGE_10191,Entry,Authorized,Low,Normal Access,112,No,Normal,No,7,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0432,2026-01-10 07:30:00,BLDG_B,Office Floor,P1292,Employee,BADGE_10469,Entry,Authorized,Low,Normal Access,9,No,Normal,No,7,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0433,2026-01-10 08:00:00,BLDG_C,Office Floor,P1071,Employee,BADGE_10493,Entry,Authorized,Low,Normal Access,125,No,Normal,No,8,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0434,2026-01-10 08:30:00,BLDG_C,Parking Area,P1165,Employee,BADGE_10027,Exit,Authorized,Low,Normal Access,56,No,Normal,No,8,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0435,2026-01-10 09:00:00,BLDG_A,Office Floor,P1030,Employee,BADGE_10045,Entry,Authorized,Low,Normal Access,20,No,Normal,No,9,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0436,2026-01-10 09:30:00,BLDG_B,Office Floor,P1231,Employee,BADGE_10499,Entry,Authorized,Low,Normal Access,148,No,Normal,No,9,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0437,2026-01-10 10:00:00,BLDG_B,Server Room,P1126,Visitor,BADGE_10075,Entry,Authorized,Low,Normal Access,166,No,Normal,No,10,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0438,2026-01-10 10:30:00,BLDG_A,Office Floor,P1159,Contractor,BADGE_10384,Entry,Authorized,Low,Normal Access,164,No,Normal,No,10,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0439,2026-01-10 11:00:00,BLDG_B,Server Room,P1273,Employee,BADGE_10352,Entry,Authorized,Low,Normal Access,145,No,Normal,No,11,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0440,2026-01-10 11:30:00,BLDG_B,Office Floor,P1095,Employee,BADGE_10209,Entry,Authorized,Low,Normal Access,93,No,Normal,No,11,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0441,2026-01-10 12:00:00,BLDG_A,Common Area,P1296,Visitor,BADGE_10306,Exit,Authorized,Low,Normal Access,172,No,Normal,No,12,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0442,2026-01-10 12:30:00,BLDG_C,Office Floor,P1084,Employee,BADGE_10166,Exit,Denied,Low,Restricted Access,29,Yes,Normal,No,12,10,Saturday,1,2026-01-10,Yes,0,1,0,0,0,1,Monitoring
SEC_0443,2026-01-10 13:00:00,BLDG_C,Office Floor,P1246,Employee,BADGE_10208,Entry,Authorized,Low,Normal Access,23,No,Normal,No,13,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0444,2026-01-10 13:30:00,BLDG_A,Parking Area,P1073,Employee,BADGE_10076,Exit,Authorized,Low,Normal Access,91,No,Normal,No,13,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0445,2026-01-10 14:00:00,BLDG_A,Office Floor,P1159,Employee,BADGE_10057,Entry,Authorized,Low,Normal Access,79,No,Normal,No,14,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0446,2026-01-10 14:30:00,BLDG_B,Server Room,P1146,Employee,BADGE_10216,Entry,Authorized,Low,Normal Access,143,No,Normal,No,14,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0447,2026-01-10 15:00:00,BLDG_C,Server Room,P1217,Employee,BADGE_10096,Exit,Denied,High,Restricted Access,162,Yes,Unusual,No,15,10,Saturday,1,2026-01-10,Yes,0,1,0,1,1,3,Warning
SEC_0448,2026-01-10 15:30:00,BLDG_C,Common Area,P1149,Employee,BADGE_10104,Entry,Authorized,Medium,Normal Access,141,No,Normal,No,15,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0449,2026-01-10 16:00:00,BLDG_A,Common Area,P1044,Employee,BADGE_10098,Entry,Authorized,Low,Normal Access,6,No,Normal,No,16,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0450,2026-01-10 16:30:00,BLDG_A,Meeting Room,P1273,Visitor,BADGE_10476,Exit,Authorized,Low,Normal Access,84,No,Normal,No,16,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0451,2026-01-10 17:00:00,BLDG_A,Office Floor,P1095,Visitor,BADGE_10278,Exit,Authorized,Low,Normal Access,174,No,Normal,No,17,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0452,2026-01-10 17:30:00,BLDG_C,Office Floor,P1054,Employee,BADGE_10344,Entry,Authorized,Low,Normal Access,158,No,Normal,No,17,10,Saturday,1,2026-01-10,Yes,0,0,0,0,0,0,Normal
SEC_0453,2026-01-10 18:00:00,BLDG_A,Office Floor,P1194,Visitor,BADGE_10413,Entry,Authorized,Low,Normal Access,85,No,Normal,No,18,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0454,2026-01-10 18:30:00,BLDG_B,Meeting Room,P1109,Employee,BADGE_10276,Exit,Authorized,Low,Normal Access,74,No,Normal,No,18,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0455,2026-01-10 19:00:00,BLDG_C,Meeting Room,P1052,Contractor,BADGE_10111,Entry,Authorized,Low,Normal Access,110,No,Normal,No,19,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0456,2026-01-10 19:30:00,BLDG_C,Office Floor,P1137,Employee,BADGE_10020,Exit,Authorized,Low,Normal Access,40,No,Normal,No,19,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0457,2026-01-10 20:00:00,BLDG_C,Meeting Room,P1275,Employee,BADGE_10448,Entry,Authorized,Low,Normal Access,135,No,Normal,No,20,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0458,2026-01-10 20:30:00,BLDG_A,Meeting Room,P1263,Employee,BADGE_10267,Exit,Authorized,Low,Normal Access,104,No,Normal,No,20,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0459,2026-01-10 21:00:00,BLDG_B,Office Floor,P1088,Employee,BADGE_10208,Exit,Authorized,Low,Normal Access,122,No,Normal,No,21,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0460,2026-01-10 21:30:00,BLDG_C,Server Room,P1122,Employee,BADGE_10011,Exit,Authorized,Low,Normal Access,93,No,Normal,No,21,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0461,2026-01-10 22:00:00,BLDG_C,Office Floor,P1164,Employee,BADGE_10270,Exit,Denied,Medium,Failed Access,79,No,Normal,No,22,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0462,2026-01-10 22:30:00,BLDG_A,Common Area,P1106,Employee,BADGE_10047,Entry,Denied,High,Restricted Access,65,Yes,Normal,No,22,10,Saturday,1,2026-01-10,No,0,1,0,0,1,2,Warning
SEC_0463,2026-01-10 23:00:00,BLDG_B,Meeting Room,P1138,Employee,BADGE_10441,Entry,Authorized,Low,Normal Access,136,No,Normal,No,23,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0464,2026-01-10 23:30:00,BLDG_B,Office Floor,P1132,Visitor,BADGE_10427,Entry,Authorized,Low,Normal Access,5,No,Normal,No,23,10,Saturday,1,2026-01-10,No,0,0,0,0,0,0,Normal
SEC_0465,2026-01-11 00:00:00,BLDG_B,Common Area,P1123,Visitor,BADGE_10299,Exit,Authorized,Low,Normal Access,28,No,Normal,No,0,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0466,2026-01-11 00:30:00,BLDG_B,Office Floor,P1017,Employee,BADGE_10039,Exit,Authorized,Low,Normal Access,49,No,Normal,No,0,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0467,2026-01-11 01:00:00,BLDG_A,Meeting Room,P1292,Employee,BADGE_10018,Entry,Authorized,Medium,Normal Access,91,No,Normal,No,1,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0468,2026-01-11 01:30:00,BLDG_A,Restricted Zone,P1086,Employee,BADGE_10019,Exit,Denied,Medium,Failed Access,102,No,Unusual,No,1,11,Sunday,1,2026-01-11,No,0,0,0,1,0,1,Monitoring
SEC_0469,2026-01-11 02:00:00,BLDG_B,Restricted Zone,P1246,Employee,BADGE_10405,Exit,Authorized,Low,Normal Access,77,No,Normal,No,2,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0470,2026-01-11 02:30:00,BLDG_C,Office Floor,P1259,Employee,BADGE_10135,Entry,Authorized,Low,Normal Access,172,No,Normal,No,2,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0471,2026-01-11 03:00:00,BLDG_B,Parking Area,P1196,Contractor,BADGE_10369,Exit,Authorized,Low,Normal Access,99,No,Normal,No,3,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0472,2026-01-11 03:30:00,BLDG_C,Common Area,P1144,Visitor,BADGE_10351,Exit,Authorized,Low,Normal Access,143,No,Normal,No,3,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0473,2026-01-11 04:00:00,BLDG_A,Meeting Room,P1197,Employee,BADGE_10042,Entry,Authorized,Low,Normal Access,54,No,Normal,No,4,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0474,2026-01-11 04:30:00,BLDG_B,Office Floor,P1029,Employee,BADGE_10463,Entry,Authorized,Low,Normal Access,36,No,Normal,No,4,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0475,2026-01-11 05:00:00,BLDG_A,Meeting Room,P1179,Employee,BADGE_10085,Entry,Authorized,Low,Normal Access,46,No,Normal,No,5,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0476,2026-01-11 05:30:00,BLDG_B,Common Area,P1102,Contractor,BADGE_10226,Entry,Authorized,Medium,Normal Access,170,No,Normal,No,5,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0477,2026-01-11 06:00:00,BLDG_C,Common Area,P1012,Employee,BADGE_10345,Entry,Authorized,Low,Normal Access,155,No,Normal,No,6,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0478,2026-01-11 06:30:00,BLDG_C,Parking Area,P1190,Employee,BADGE_10141,Entry,Authorized,Low,Normal Access,44,No,Normal,No,6,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0479,2026-01-11 07:00:00,BLDG_B,Office Floor,P1232,Employee,BADGE_10480,Exit,Authorized,Low,Normal Access,69,No,Normal,No,7,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0480,2026-01-11 07:30:00,BLDG_A,Office Floor,P1269,Contractor,BADGE_10197,Exit,Authorized,Low,Normal Access,26,No,Normal,No,7,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0481,2026-01-11 08:00:00,BLDG_A,Common Area,P1114,Employee,BADGE_10111,Exit,Authorized,Low,Normal Access,148,No,Normal,No,8,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0482,2026-01-11 08:30:00,BLDG_C,Office Floor,P1214,Visitor,BADGE_10151,Exit,Authorized,Low,Normal Access,20,No,Normal,No,8,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0483,2026-01-11 09:00:00,BLDG_A,Parking Area,P1177,Employee,BADGE_10037,Exit,Authorized,Low,Normal Access,155,No,Normal,No,9,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0484,2026-01-11 09:30:00,BLDG_C,Common Area,P1028,Employee,BADGE_10496,Exit,Authorized,Low,Normal Access,164,No,Normal,No,9,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0485,2026-01-11 10:00:00,BLDG_B,Office Floor,P1065,Employee,BADGE_10134,Exit,Authorized,Medium,Normal Access,152,No,Normal,No,10,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0486,2026-01-11 10:30:00,BLDG_A,Parking Area,P1103,Employee,BADGE_10407,Exit,Denied,Medium,Failed Access,92,No,Normal,No,10,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0487,2026-01-11 11:00:00,BLDG_B,Office Floor,P1134,Visitor,BADGE_10347,Entry,Authorized,Low,Normal Access,138,No,Normal,No,11,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0488,2026-01-11 11:30:00,BLDG_C,Meeting Room,P1246,Employee,BADGE_10117,Entry,Authorized,Low,Normal Access,93,No,Normal,No,11,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0489,2026-01-11 12:00:00,BLDG_B,Common Area,P1075,Employee,BADGE_10142,Entry,Authorized,Low,Normal Access,67,No,Normal,No,12,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0490,2026-01-11 12:30:00,BLDG_C,Office Floor,P1237,Employee,BADGE_10035,Entry,Authorized,Low,Normal Access,2,No,Normal,No,12,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0491,2026-01-11 13:00:00,BLDG_A,Office Floor,P1211,Visitor,BADGE_10025,Exit,Authorized,Low,Normal Access,17,No,Normal,No,13,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0492,2026-01-11 13:30:00,BLDG_A,Office Floor,P1045,Employee,BADGE_10134,Entry,Authorized,Low,Normal Access,22,No,Normal,No,13,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0493,2026-01-11 14:00:00,BLDG_B,Common Area,P1088,Employee,BADGE_10244,Entry,Authorized,Low,Normal Access,126,No,Normal,No,14,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0494,2026-01-11 14:30:00,BLDG_C,Office Floor,P1099,Employee,BADGE_10377,Exit,Authorized,Low,Normal Access,53,No,Normal,No,14,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0495,2026-01-11 15:00:00,BLDG_B,Common Area,P1189,Visitor,BADGE_10095,Exit,Authorized,Low,Normal Access,106,No,Normal,No,15,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0496,2026-01-11 15:30:00,BLDG_C,Office Floor,P1164,Employee,BADGE_10376,Exit,Authorized,Low,Normal Access,142,No,Normal,No,15,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0497,2026-01-11 16:00:00,BLDG_B,Office Floor,P1296,Visitor,BADGE_10320,Exit,Authorized,Low,Normal Access,86,No,Normal,No,16,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0498,2026-01-11 16:30:00,BLDG_C,Meeting Room,P1130,Visitor,BADGE_10153,Exit,Authorized,Medium,Suspicious Activity,14,Yes,Suspicious,Yes,16,11,Sunday,1,2026-01-11,Yes,0,1,1,0,0,2,Warning
SEC_0499,2026-01-11 17:00:00,BLDG_B,Common Area,P1214,Visitor,BADGE_10315,Entry,Authorized,Low,Normal Access,127,No,Normal,No,17,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0500,2026-01-11 17:30:00,BLDG_A,Parking Area,P1100,Contractor,BADGE_10007,Entry,Authorized,Low,Normal Access,31,No,Normal,No,17,11,Sunday,1,2026-01-11,Yes,0,0,0,0,0,0,Normal
SEC_0501,2026-01-11 18:00:00,BLDG_A,Office Floor,P1042,Employee,BADGE_10273,Entry,Authorized,Low,Normal Access,174,No,Normal,No,18,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0502,2026-01-11 18:30:00,BLDG_C,Server Room,P1174,Visitor,BADGE_10152,Entry,Authorized,Low,Normal Access,76,No,Normal,No,18,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0503,2026-01-11 19:00:00,BLDG_B,Office Floor,P1021,Employee,BADGE_10054,Exit,Authorized,Medium,Normal Access,104,No,Normal,No,19,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0504,2026-01-11 19:30:00,BLDG_C,Server Room,P1191,Contractor,BADGE_10200,Entry,Authorized,Low,Normal Access,57,No,Normal,No,19,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0505,2026-01-11 20:00:00,BLDG_B,Common Area,P1172,Employee,BADGE_10087,Entry,Authorized,Low,Normal Access,42,No,Normal,No,20,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0506,2026-01-11 20:30:00,BLDG_C,Common Area,P1048,Employee,BADGE_10224,Entry,Authorized,Low,Normal Access,4,No,Normal,No,20,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0507,2026-01-11 21:00:00,BLDG_B,Office Floor,P1024,Visitor,BADGE_10116,Exit,Authorized,Low,Normal Access,152,No,Normal,No,21,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0508,2026-01-11 21:30:00,BLDG_B,Meeting Room,P1079,Employee,BADGE_10387,Entry,Authorized,Low,Normal Access,48,No,Normal,No,21,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0509,2026-01-11 22:00:00,BLDG_C,Office Floor,P1079,Contractor,BADGE_10236,Exit,Denied,Low,Restricted Access,79,Yes,Normal,No,22,11,Sunday,1,2026-01-11,No,0,1,0,0,0,1,Monitoring
SEC_0510,2026-01-11 22:30:00,BLDG_A,Common Area,P1209,Employee,BADGE_10357,Exit,Authorized,Low,Normal Access,90,No,Normal,No,22,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0511,2026-01-11 23:00:00,BLDG_B,Meeting Room,P1113,Employee,BADGE_10427,Exit,Authorized,Low,Normal Access,18,No,Normal,No,23,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0512,2026-01-11 23:30:00,BLDG_A,Office Floor,P1069,Contractor,BADGE_10148,Exit,Authorized,Low,Normal Access,17,No,Normal,No,23,11,Sunday,1,2026-01-11,No,0,0,0,0,0,0,Normal
SEC_0513,2026-01-12 00:00:00,BLDG_A,Common Area,P1214,Employee,BADGE_10278,Exit,Authorized,Low,Normal Access,163,No,Normal,No,0,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0514,2026-01-12 00:30:00,BLDG_A,Office Floor,P1082,Employee,BADGE_10283,Exit,Denied,Medium,Failed Access,172,No,Normal,No,0,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0515,2026-01-12 01:00:00,BLDG_C,Parking Area,P1056,Employee,BADGE_10113,Exit,Denied,Medium,Failed Access,14,No,Normal,No,1,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0516,2026-01-12 01:30:00,BLDG_A,Meeting Room,P1182,Visitor,BADGE_10499,Exit,Authorized,Low,Normal Access,31,No,Normal,No,1,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0517,2026-01-12 02:00:00,BLDG_C,Meeting Room,P1052,Contractor,BADGE_10370,Entry,Denied,Medium,Restricted Access,108,Yes,Normal,No,2,12,Monday,1,2026-01-12,No,0,1,0,0,0,1,Monitoring
SEC_0518,2026-01-12 02:30:00,BLDG_A,Common Area,P1065,Visitor,BADGE_10182,Entry,Denied,High,Failed Access,114,Yes,Normal,No,2,12,Monday,1,2026-01-12,No,0,1,0,0,1,2,Warning
SEC_0519,2026-01-12 03:00:00,BLDG_A,Office Floor,P1022,Employee,BADGE_10459,Exit,Authorized,Low,Normal Access,127,No,Normal,No,3,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0520,2026-01-12 03:30:00,BLDG_B,Meeting Room,P1207,Employee,BADGE_10110,Exit,Authorized,Low,Normal Access,23,No,Normal,No,3,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0521,2026-01-12 04:00:00,BLDG_B,Office Floor,P1198,Employee,BADGE_10421,Entry,Authorized,Low,Normal Access,66,No,Normal,No,4,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0522,2026-01-12 04:30:00,BLDG_C,Office Floor,P1065,Visitor,BADGE_10100,Entry,Authorized,Low,Normal Access,75,No,Normal,No,4,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0523,2026-01-12 05:00:00,BLDG_B,Office Floor,P1206,Visitor,BADGE_10078,Exit,Authorized,Low,Normal Access,17,No,Normal,No,5,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0524,2026-01-12 05:30:00,BLDG_A,Parking Area,P1129,Employee,BADGE_10438,Entry,Authorized,Low,Normal Access,59,No,Normal,No,5,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0525,2026-01-12 06:00:00,BLDG_A,Meeting Room,P1282,Employee,BADGE_10097,Entry,Authorized,Medium,Normal Access,37,No,Normal,No,6,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0526,2026-01-12 06:30:00,BLDG_A,Meeting Room,P1119,Contractor,BADGE_10208,Entry,Authorized,Medium,Normal Access,79,No,Normal,No,6,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0527,2026-01-12 07:00:00,BLDG_B,Parking Area,P1032,Employee,BADGE_10287,Exit,Authorized,Low,Normal Access,83,No,Normal,No,7,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0528,2026-01-12 07:30:00,BLDG_C,Server Room,P1126,Employee,BADGE_10444,Exit,Denied,Medium,Restricted Access,98,Yes,Unusual,No,7,12,Monday,1,2026-01-12,No,0,1,0,1,0,2,Warning
SEC_0529,2026-01-12 08:00:00,BLDG_A,Office Floor,P1155,Employee,BADGE_10284,Exit,Authorized,Low,Normal Access,65,No,Normal,No,8,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0530,2026-01-12 08:30:00,BLDG_B,Server Room,P1278,Employee,BADGE_10447,Entry,Authorized,Low,Normal Access,75,No,Normal,No,8,12,Monday,1,2026-01-12,No,0,0,0,0,0,0,Normal
SEC_0531,2026-01-12 09:00:00,BLDG_C,Meeting Room,P1216,Employee,BADGE_10229,Entry,Authorized,Low,Normal Access,58,No,Normal,No,9,12,Monday,1,2026-01-12,Yes,0,0,0,0,0,0,Normal
SEC_0532,2026-01-12 09:30:00,BLDG_A,Common Area,P1203,Employee,BADGE_10341,Entry,Denied,Medium,Failed Access,150,No,Unusual,No,9,12,Monday,1,2026-01-12,Yes,0,0,0,1,0,1,Monitoring
SEC_0533,2026-01-12 10:00:00,BLDG_B,Office Floor,P1017,Employee,BADGE_10073,Exit,Authorized,Low,Normal Access,15,No,Normal,No,10,12,Monday,1,2026-01-12,Yes,0,0,0,0,0,0,Normal
SEC_0534,2026-01-12 10:30:00,BLDG_C,Meeting Room,P1079,Contractor,BADGE_10155,Exit,Authorized,Low,Normal Access,16,No,Normal,No,10,12,Monday,1,2026-01-12,Yes,0,0,0,0,0,0,Normal
